last_updated,latitude,longitude,last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination,temp_c_from_f,wind_kph_from_mph,year,month,week
2024-07-28,19.237726075504828,22.007673397717294,1721957197.717296,26.720105355575065,80.09868305531167,8.748814749780509,14.081650570676032,189.2071992976295,1011.0421422300263,29.85611062335382,0.15934152765583845,0.006101843722563652,57.905179982440735,41.153643546971026,28.134503950834066,82.63459174714663,9.515364354697102,5.670763827919227,5.796312554872696,11.891834942932396,19.140649692712906,423.67041264266896,65.04820017559263,8.008691834942931,5.842756804214223,14.390781387181738,24.216593503072872,1.2941176470588236,1.6470588235294117,76.22475856014047,26.721490586284265,14.079817529411764,2024.0,7.0,30.0
2024-08-04,19.12439149560117,22.0933357771261,1722511960.3372433,26.676466275659823,80.01730205278592,8.961876832844574,14.423020527859238,186.8951612903226,1010.8027859237536,29.84876832844575,0.1683357771260997,0.006444281524926687,57.28958944281525,38.93695014662757,27.97543988269795,82.34934017595307,9.494868035190615,5.6627565982404695,5.82624633431085,11.92243401759531,19.189662756598242,425.191715542522,68.10161290322581,7.324780058651027,5.257258064516129,14.457184750733136,25.56898826979472,1.2947214076246334,1.687683284457478,15.958211143695015,26.676278918214404,14.422706862170088,2024.0,7.571847507331379,31.0
2024-08-11,19.107230769230767,22.088358974358975,1723116521.5384614,26.68791208791209,80.03912087912087,8.644395604395605,13.915384615384616,183.97509157509157,1011.1435897435897,29.85923076923077,0.1633040293040293,0.006293040293040293,57.45054945054945,38.43589743589744,28.066739926739924,82.51472527472528,9.54945054945055,5.701831501831502,5.782417582417582,11.516483516483516,18.537216117216115,447.30102564102566,67.6185347985348,8.46974358974359,6.1461538461538465,14.781684981684982,24.317948717948717,1.3076923076923077,1.695970695970696,13.682783882783882,26.688400488400486,13.911771621978023,2024.0,8.0,32.0
2024-08-18,19.10731868131868,22.088593406593407,1723721349.2307692,27.26776556776557,81.08205128205128,8.7014652014652,14.00930402930403,179.3084249084249,1011.7098901098901,29.874930402930403,0.1707765567765568,0.006571428571428572,59.55238095238095,37.98095238095238,28.937069597069595,84.07809523809524,9.703369963369964,5.7494505494505495,5.832234432234432,13.066959706959707,21.03120879120879,434.33516483516485,67.18534798534799,7.876556776556777,5.8112087912087915,14.776190476190477,23.759267399267397,1.3267399267399267,1.7575091575091575,71.25860805860806,27.267806267806268,14.00361600732601,2024.0,8.0,33.0
2024-08-25,19.107384615384614,22.08876923076923,1724325540.0,26.511648351648354,79.72439560439561,8.617142857142857,13.874505494505495,180.2930402930403,1012.4798534798534,29.897802197802196,0.15402197802197803,0.0058095238095238096,62.08351648351648,40.25567765567766,28.11296703296703,82.59663003663003,9.802857142857142,5.807326007326007,5.667399267399268,13.336849816849817,21.466080586080587,432.7331868131868,66.85142857142857,7.801172161172161,5.835311355311355,13.585714285714285,23.021611721611723,1.3018315018315019,1.6952380952380952,88.15384615384616,26.513553113553115,13.867912685714286,2024.0,8.0,34.0
2024-09-01,19.107384615384614,22.08876923076923,1724930363.0769231,26.68285714285714,80.03245421245421,8.345274725274725,13.43941391941392,167.68571428571428,1013.7948717948718,29.936395604395603,0.1743223443223443,0.006673992673992673,61.004395604395604,37.08351648351648,28.27758241758242,82.89252747252748,9.75150183150183,5.780952380952381,5.68937728937729,13.220805860805863,21.28102564102564,444.49421245421246,66.66652014652014,8.205274725274727,5.933919413919414,14.90945054945055,25.637509157509154,1.3238095238095238,1.753113553113553,26.31282051282051,26.684696784696783,13.430384426373625,2024.0,8.142857142857142,35.0
2024-09-08,19.09177419354839,22.068394428152494,1725535169.868035,26.557478005865104,79.80571847507332,8.367448680351906,13.470821114369501,163.79618768328444,1013.1378299120234,29.91674486803519,0.15868768328445748,0.006099706744868035,60.40615835777126,37.092375366568916,28.12969208211144,82.62646627565982,9.8291788856305,5.823313782991202,5.685483870967742,13.14156891495601,21.152712609970674,397.13528885630495,75.81297653958944,8.0790857771261,7.826052785923754,18.42272873900293,36.72853958944282,1.5,2.1048387096774195,6.35117302052786,26.55873248615184,13.466069859237537,2024.0,9.0,36.0
2024-09-15,19.107384615384614,22.08876923076923,1726140534.0659342,25.296630036630038,77.53553113553113,8.94967032967033,14.407765567765567,181.74212454212454,1011.9098901098901,29.88107692307692,0.20619780219780218,0.007853479853479855,62.432967032967035,41.53553113553114,26.778534798534796,80.19428571428571,9.787838827838828,5.807326007326007,5.351648351648351,13.071355311355312,21.04007326007326,379.08645714285717,80.21465201465202,7.586857875457875,8.796375824175824,21.395477655677656,48.30770989010989,1.632967032967033,2.408058608058608,57.23296703296703,25.297517297517295,14.403062448351648,2024.0,9.0,37.0
2024-09-22,18.939424198250727,22.35974489795918,1726741173.542274,24.658673469387754,76.38943148688047,7.718294460641399,12.423469387755102,158.9008746355685,1014.1603498542274,29.94747813411079,0.13781341107871722,0.00521865889212828,64.33236151603498,39.47667638483965,26.259329446064143,79.2618804664723,9.862172011661807,5.844752186588921,5.245626822157434,10.365160349854227,16.68316326530612,403.3025102040816,69.65816326530613,11.287627551020408,10.666423469387755,22.4351027696793,48.98162755102041,1.7055393586005831,2.5065597667638486,93.1064139941691,24.660795270489146,12.42136000728863,2024.0,9.0,38.0
2024-09-29,19.107384615384614,22.08876923076923,1727343804.3956044,24.145641025641027,75.46410256410256,7.9796336996337,12.842124542124543,176.28937728937728,1012.6153846153846,29.901736263736264,0.17165567765567766,0.006512820512820513,65.97435897435898,39.08205128205128,25.537802197802197,77.96468864468865,9.873186813186813,5.856410256410256,4.931868131868132,10.694065934065934,17.21120879120879,441.3981934065934,60.77948717948718,14.559517216117218,11.798912087912088,22.382208791208793,46.99720366300366,1.6754578754578755,2.4835164835164836,38.857142857142854,24.14672364672365,12.841943698168498,2024.0,9.0,39.0
2024-10-06,19.10731838827839,22.08889582417582,1727948059.7802198,22.673553113553115,72.81384615384614,7.39069597069597,11.895970695970696,168.7172161172161,1013.5391941391941,29.92912087912088,0.1315824175824176,0.0049743589743589745,66.8007326007326,40.97582417582417,23.877362637362637,74.97076923076924,9.848644688644688,5.8498168498168495,4.631501831501832,9.894285714285715,15.922344322344323,457.49116849816846,58.08717948717949,15.816025641025641,11.367786813186813,22.644700366300366,46.99674652014652,1.6791208791208792,2.4652014652014653,3.5714285714285716,22.674358974358974,11.894142653479854,2024.0,9.857142857142858,40.0
